"report_school_year","county_desc","district_name","staff_ind_desc","total_staff_count","avg_sal"
"2020-21","QUEENS","CENTRAL QUEENS ACADEMY CS","Principals & Asst. Principals",5,128494
"2020-21","QUEENS","CENTRAL QUEENS ACADEMY CS","Classroom Teacher",44,70330.97727
"2020-21","QUEENS","MIDDLE VILLAGE PREP CHARTER SCHOOL","Principals & Asst. Principals",1,146000
"2020-21","QUEENS","MIDDLE VILLAGE PREP CHARTER SCHOOL","Classroom Teacher",28,70535.71429
"2020-21","QUEENS","FORTE PREPARATORY ACADEMY CS","Classroom Teacher",31,68305.48387
"2020-21","QUEENS","RENAISSANCE CHARTER SCHOOL 2","Principals & Asst. Principals",1,150000
"2020-21","QUEENS","RENAISSANCE CHARTER SCHOOL 2","Classroom Teacher",10,64800
"2020-21","QUEENS","ELM COMMUNITY CHARTER SCHOOL","Classroom Teacher",23,61886.08696
"2020-21","QUEENS","NYC GEOG DIST #25 - QUEENS","Principals & Asst. Principals",137,150554.3869
"2020-21","QUEENS","NYC GEOG DIST #25 - QUEENS","Classroom Teacher",2465,99852.38742
"2020-21","QUEENS","NYC GEOG DIST #26 - QUEENS","Principals & Asst. Principals",95,148691.8737
"2020-21","QUEENS","NYC GEOG DIST #26 - QUEENS","Classroom Teacher",1953,102636.0911
"2020-21","QUEENS","NYC GEOG DIST #27 - QUEENS","Principals & Asst. Principals",172,151392.2674
"2020-21","QUEENS","NYC GEOG DIST #27 - QUEENS","Classroom Teacher",3034,100341.6655
"2020-21","QUEENS","CHALLENGE PREPARATORY CHARTER SCHOOL","Principals & Asst. Principals",5,132416.2
"2020-21","QUEENS","CHALLENGE PREPARATORY CHARTER SCHOOL","Classroom Teacher",53,70673.54717
"2020-21","QUEENS","NEW VISIONS CHARTER HS-HUMANITIES IV","Principals & Asst. Principals",3,127385.3333
"2020-21","QUEENS","NEW VISIONS CHARTER HS-HUMANITIES IV","Classroom Teacher",44,74542.97727
"2020-21","QUEENS","NEW VISIONS CHTR HS-ADV MA/SCI IV","Principals & Asst. Principals",5,136236
"2020-21","QUEENS","NEW VISIONS CHTR HS-ADV MA/SCI IV","Classroom Teacher",46,76635.58696
"2020-21","QUEENS","SUCCESS ACADEMY CS-FAR ROCKAWAY","Principals & Asst. Principals",4,96250
"2020-21","QUEENS","SUCCESS ACADEMY CS-SOUTH JAMAICA","Principals & Asst. Principals",3,96666.66667
"2020-21","QUEENS","OUR WORLD NEIGHBORHOOD CS 2","Principals & Asst. Principals",1,144900
"2020-21","QUEENS","OUR WORLD NEIGHBORHOOD CS 2","Classroom Teacher",22,74432.90909
"2020-21","QUEENS","NEW DAWN CHARTER HS II","Principals & Asst. Principals",1,92000
"2020-21","QUEENS","NEW DAWN CHARTER HS II","Classroom Teacher",11,70021.63636
"2020-21","QUEENS","NYC GEOG DIST #28 - QUEENS","Principals & Asst. Principals",144,151707.4583
"2020-21","QUEENS","NYC GEOG DIST #28 - QUEENS","Classroom Teacher",2493,100474.9009
"2020-21","QUEENS","GROWING UP GREEN CS II","Principals & Asst. Principals",2,144250
"2020-21","QUEENS","GROWING UP GREEN CS II","Classroom Teacher",43,67839.69767
"2020-21","QUEENS","ROCHDALE EARLY ADVANTAGE CS","Principals & Asst. Principals",2,141000
"2020-21","QUEENS","ROCHDALE EARLY ADVANTAGE CS","Classroom Teacher",28,70468.67857
"2020-21","QUEENS","NYC GEOG DIST #29 - QUEENS","Principals & Asst. Principals",112,152615.6786
"2020-21","QUEENS","NYC GEOG DIST #29 - QUEENS","Classroom Teacher",1715,101681.6869
"2020-21","QUEENS","RIVERTON STREET CHARTER SCHOOL","Principals & Asst. Principals",6,105263.3333
"2020-21","QUEENS","RIVERTON STREET CHARTER SCHOOL","Classroom Teacher",57,76099.19298
"2020-21","QUEENS","SUCCESS ACADEMY CS - ROSEDALE","Principals & Asst. Principals",6,99066.66667
"2020-21","QUEENS","SUCCESS ACADEMY CS - SPRINGFIELD","Principals & Asst. Principals",8,98287.5
"2020-21","QUEENS","NYC GEOG DIST #30 - QUEENS","Principals & Asst. Principals",151,151402.1722
"2020-21","QUEENS","NYC GEOG DIST #30 - QUEENS","Classroom Teacher",2525,99790.23406
"2020-21","QUEENS","RENAISSANCE CHARTER SCHOOL","Principals & Asst. Principals",6,149460.1667
"2020-21","QUEENS","OUR WORLD NEIGHBORHOOD CHARTER","Principals & Asst. Principals",3,136622
"2020-21","QUEENS","OUR WORLD NEIGHBORHOOD CHARTER","Classroom Teacher",57,76811.03509
"2020-21","QUEENS","VOICE CHARTER SCHOOL OF NEW YORK","Principals & Asst. Principals",3,118104
"2020-21","QUEENS","VOICE CHARTER SCHOOL OF NEW YORK","Classroom Teacher",60,77447.71667
"2020-21","QUEENS","GROWING UP GREEN CHARTER SCHOOL","Principals & Asst. Principals",3,143523
"2020-21","QUEENS","GROWING UP GREEN CHARTER SCHOOL","Classroom Teacher",77,68212.36364
"2020-21","RICHMOND","NYC GEOG DIST #31 - STATEN ISLAND","Principals & Asst. Principals",231,150939.4242
"2020-21","RICHMOND","NYC GEOG DIST #31 - STATEN ISLAND","Classroom Teacher",4207,102737.2579
"2020-21","RICHMOND","JOHN W LAVELLE PREP CHARTER SCHOOL","Principals & Asst. Principals",5,121825.2
"2020-21","RICHMOND","JOHN W LAVELLE PREP CHARTER SCHOOL","Classroom Teacher",76,68634.63158
"2020-21","RICHMOND","NEW WORLD PREP CHARTER SCHOOL","Principals & Asst. Principals",4,120486.25
"2020-21","RICHMOND","NEW WORLD PREP CHARTER SCHOOL","Classroom Teacher",64,66071.85938
"2020-21","RICHMOND","NEW VENTURES CHARTER SCHOOL","Principals & Asst. Principals",2,127149.5
"2020-21","RICHMOND","NEW VENTURES CHARTER SCHOOL","Classroom Teacher",19,67118.57895
"2020-21","RICHMOND","LOIS AND RICHARD NICOTRA EARLY COLLE","Principals & Asst. Principals",4,104493.5
"2020-21","RICHMOND","LOIS AND RICHARD NICOTRA EARLY COLLE","Classroom Teacher",21,75131.80952
"2020-21","RICHMOND","BRIDGE PREPARATORY CS","Principals & Asst. Principals",2,106000
"2020-21","RICHMOND","BRIDGE PREPARATORY CS","Classroom Teacher",19,60026.84211
"2020-21","RICHMOND","HELLENIC CLASSICAL CS -STATEN ISLAND","Principals & Asst. Principals",1,120000
"2020-21","RICHMOND","HELLENIC CLASSICAL CS -STATEN ISLAND","Classroom Teacher",13,63836.38462
"2020-21","NIAGARA","LEWISTON-PORTER CSD","Principals & Asst. Principals",6,113568.6667
"2020-21","NIAGARA","LEWISTON-PORTER CSD","Classroom Teacher",144,82909.08333
"2020-21","NIAGARA","LOCKPORT CITY SD","Principals & Asst. Principals",14,109463.4286
"2020-21","NIAGARA","LOCKPORT CITY SD","Classroom Teacher",336,77820.60714
"2020-21","NIAGARA","NEWFANE CSD","Principals & Asst. Principals",6,91520.33333
"2020-21","NIAGARA","NEWFANE CSD","Classroom Teacher",107,79271.42056
"2020-21","NIAGARA","NIAGARA-WHEATFIELD CSD","Principals & Asst. Principals",10,98441.6
"2020-21","NIAGARA","NIAGARA-WHEATFIELD CSD","Classroom Teacher",259,82555.66795
"2020-21","NIAGARA","NIAGARA CHARTER SCHOOL","Principals & Asst. Principals",2,105946
"2020-21","NIAGARA","NIAGARA CHARTER SCHOOL","Classroom Teacher",19,50382.21053
"2020-21","NIAGARA","NIAGARA FALLS CITY SD","Principals & Asst. Principals",20,129488.5
"2020-21","NIAGARA","NIAGARA FALLS CITY SD","Classroom Teacher",365,86055.10137
"2020-21","NIAGARA","NORTH TONAWANDA CITY SD","Principals & Asst. Principals",10,89408.8
"2020-21","NIAGARA","NORTH TONAWANDA CITY SD","Classroom Teacher",278,77311.85971
"2020-21","NIAGARA","STARPOINT CSD","Principals & Asst. Principals",8,106093.75
"2020-21","NIAGARA","STARPOINT CSD","Classroom Teacher",224,72360.65179
"2020-21","NIAGARA","ROYALTON-HARTLAND CSD","Principals & Asst. Principals",3,107490.6667
"2020-21","NIAGARA","ROYALTON-HARTLAND CSD","Classroom Teacher",88,70662.36364
"2020-21","NIAGARA","BARKER CSD","Principals & Asst. Principals",1,123900
"2020-21","NIAGARA","BARKER CSD","Classroom Teacher",61,76123.62295
"2020-21","NIAGARA","WILSON CSD","Principals & Asst. Principals",4,106877.5
"2020-21","NIAGARA","WILSON CSD","Classroom Teacher",87,80625.01149
"2020-21","ONEIDA","ADIRONDACK CSD","Principals & Asst. Principals",5,99158.8
"2020-21","ONEIDA","ADIRONDACK CSD","Classroom Teacher",88,67361.625
"2020-21","ONEIDA","CAMDEN CSD","Principals & Asst. Principals",6,118465.3333
"2020-21","ONEIDA","CAMDEN CSD","Classroom Teacher",161,70836.46584
"2020-21","ONEIDA","CLINTON CSD","Principals & Asst. Principals",3,109783.3333
"2020-21","ONEIDA","CLINTON CSD","Classroom Teacher",95,72813.93684
"2020-21","ONEIDA","NEW HARTFORD CSD","Principals & Asst. Principals",7,130300.8571
"2020-21","ONEIDA","NEW HARTFORD CSD","Classroom Teacher",212,72798.62736
"2020-21","ONEIDA","NY MILLS UFSD","Principals & Asst. Principals",2,102814
"2020-21","ONEIDA","NY MILLS UFSD","Classroom Teacher",49,69392.06122
"2020-21","ONEIDA","SAUQUOIT VALLEY CSD","Principals & Asst. Principals",3,103495.3333
"2020-21","ONEIDA","SAUQUOIT VALLEY CSD","Classroom Teacher",74,62286.09459
"2020-21","ONEIDA","REMSEN CSD","Principals & Asst. Principals",2,91536
"2020-21","ONEIDA","REMSEN CSD","Classroom Teacher",41,74500.7561
"2020-21","ONEIDA","ROME CITY SD","Principals & Asst. Principals",17,102827.7647
"2020-21","ONEIDA","ROME CITY SD","Classroom Teacher",408,67872.59069
"2020-21","ONEIDA","NEW YORK STATE SCHOOL FOR THE DEAF","Classroom Teacher",13,74209.23077
"2020-21","ONEIDA","WATERVILLE CSD","Principals & Asst. Principals",4,94217
"2020-21","ONEIDA","WATERVILLE CSD","Classroom Teacher",62,61066.95161
"2020-21","ONEIDA","SHERRILL CITY SD","Principals & Asst. Principals",6,105903
"2020-21","ONEIDA","SHERRILL CITY SD","Classroom Teacher",148,72266.41216
"2020-21","ONEIDA","HOLLAND PATENT CSD","Principals & Asst. Principals",6,105766.3333
"2020-21","ONEIDA","HOLLAND PATENT CSD","Classroom Teacher",109,66470.70642
"2020-21","ONEIDA","UTICA CITY SD","Principals & Asst. Principals",20,109445.95
"2020-21","ONEIDA","UTICA CITY SD","Classroom Teacher",693,69971.87734
"2020-21","HERKIMER","UTICA ACADEMY OF SCIENCE CS","Classroom Teacher",47,52531.91489
"2020-21","ONEIDA","WESTMORELAND CSD","Principals & Asst. Principals",5,93838
"2020-21","ONEIDA","WESTMORELAND CSD","Classroom Teacher",67,69070.79104
"2020-21","ONEIDA","ORISKANY CSD","Principals & Asst. Principals",2,94269.5
"2020-21","ONEIDA","ORISKANY CSD","Classroom Teacher",58,60816.53448
"2020-21","ONEIDA","WHITESBORO CSD","Principals & Asst. Principals",10,108905.7
"2020-21","ONEIDA","WHITESBORO CSD","Classroom Teacher",244,74174.88934
"2020-21","ONEIDA","ONEIDA-HERKIMER-MADISON BOCES","Principals & Asst. Principals",10,104352.7
"2020-21","ONEIDA","ONEIDA-HERKIMER-MADISON BOCES","Classroom Teacher",127,64394.22047
"2020-21","ONONDAGA","WEST GENESEE CSD","Principals & Asst. Principals",12,110776.9167
"2020-21","ONONDAGA","WEST GENESEE CSD","Classroom Teacher",352,75551.41761
"2020-21","ONONDAGA","NORTH SYRACUSE CSD","Principals & Asst. Principals",12,119379.75
"2020-21","ONONDAGA","NORTH SYRACUSE CSD","Classroom Teacher",614,71706.59121
"2020-21","ONONDAGA","EAST SYRACUSE MINOA CSD","Principals & Asst. Principals",12,103497.5
"2020-21","ONONDAGA","EAST SYRACUSE MINOA CSD","Classroom Teacher",271,71817.92989
"2020-21","ONONDAGA","JAMESVILLE-DEWITT CSD","Principals & Asst. Principals",9,111619.7778
"2020-21","ONONDAGA","JAMESVILLE-DEWITT CSD","Classroom Teacher",204,74969.02941
"2020-21","ONONDAGA","JORDAN-ELBRIDGE CSD","Principals & Asst. Principals",4,102807.5
"2020-21","ONONDAGA","JORDAN-ELBRIDGE CSD","Classroom Teacher",80,67316.9
"2020-21","ONONDAGA","FABIUS-POMPEY CSD","Principals & Asst. Principals",3,102554.6667
"2020-21","ONONDAGA","FABIUS-POMPEY CSD","Classroom Teacher",66,67933.87879
"2020-21","ONONDAGA","WESTHILL CSD","Principals & Asst. Principals",6,109175
"2020-21","ONONDAGA","WESTHILL CSD","Classroom Teacher",138,68538.80435
"2020-21","ONONDAGA","SOLVAY UFSD","Principals & Asst. Principals",5,100257.6
"2020-21","ONONDAGA","SOLVAY UFSD","Classroom Teacher",127,62401.81102
"2020-21","ONONDAGA","LAFAYETTE CSD","Principals & Asst. Principals",5,95513
"2020-21","ONONDAGA","LAFAYETTE CSD","Classroom Teacher",82,67745.62195
"2020-21","ONONDAGA","BALDWINSVILLE CSD","Principals & Asst. Principals",15,100120.8667
"2020-21","ONONDAGA","BALDWINSVILLE CSD","Classroom Teacher",346,78652.60983
"2020-21","ONONDAGA","FAYETTEVILLE-MANLIUS CSD","Principals & Asst. Principals",11,105569.1818
"2020-21","ONONDAGA","FAYETTEVILLE-MANLIUS CSD","Classroom Teacher",330,70550.84242
"2020-21","ONONDAGA","MARCELLUS CSD","Principals & Asst. Principals",4,117694
"2020-21","ONONDAGA","MARCELLUS CSD","Classroom Teacher",138,73227.99275
"2020-21","ONONDAGA","ONONDAGA CSD","Principals & Asst. Principals",3,108319.6667
"2020-21","ONONDAGA","ONONDAGA CSD","Classroom Teacher",81,65774.5679
"2020-21","ONONDAGA","LIVERPOOL CSD","Principals & Asst. Principals",18,106093.1667
"2020-21","ONONDAGA","LIVERPOOL CSD","Classroom Teacher",528,74342.53409
"2020-21","ONONDAGA","LYNCOURT UFSD","Principals & Asst. Principals",1,99424
"2020-21","ONONDAGA","LYNCOURT UFSD","Classroom Teacher",39,65626.10256
"2020-21","ONONDAGA","SKANEATELES CSD","Principals & Asst. Principals",5,133881.8
"2020-21","ONONDAGA","SKANEATELES CSD","Classroom Teacher",113,71234.78761
"2020-21","ONONDAGA","SYRACUSE CITY SD","Principals & Asst. Principals",80,108790.8125
"2020-21","ONONDAGA","SYRACUSE CITY SD","Classroom Teacher",1577,66560.47178
"2020-21","ONONDAGA","SOUTHSIDE ACADEMY CHARTER SCHOOL","Principals & Asst. Principals",6,92188.33333
"2020-21","ONONDAGA","SOUTHSIDE ACADEMY CHARTER SCHOOL","Classroom Teacher",33,64662.12121
"2020-21","ONONDAGA","SYRACUSE ACADEMY OF SCIENCE CS","Classroom Teacher",58,57904.10345
"2020-21","ONONDAGA","SYRACUSE ACADEMY OF SCI-CITIZENSHIP","Principals & Asst. Principals",1,92626
"2020-21","ONONDAGA","SYRACUSE ACADEMY OF SCI-CITIZENSHIP","Classroom Teacher",25,52660
"2020-21","ONONDAGA","ONTECH CHARTER HIGH SCHOOL","Principals & Asst. Principals",1,67500
"2020-21","ONONDAGA","ONTECH CHARTER HIGH SCHOOL","Classroom Teacher",20,47075
"2020-21","ONONDAGA","TULLY CSD","Principals & Asst. Principals",4,109368.75
"2020-21","ONONDAGA","TULLY CSD","Classroom Teacher",77,62669.41558
"2020-21","ONONDAGA","ONONDAGA-CORTLAND-MADISON BOCES","Principals & Asst. Principals",21,102250.2381
"2020-21","ONONDAGA","ONONDAGA-CORTLAND-MADISON BOCES","Classroom Teacher",167,64689.38323
"2020-21","ONTARIO","CANANDAIGUA CITY SD","Principals & Asst. Principals",11,99538.09091
"2020-21","ONTARIO","CANANDAIGUA CITY SD","Classroom Teacher",311,65425.63023
"2020-21","ONTARIO","EAST BLOOMFIELD CSD","Principals & Asst. Principals",2,96107.5
"2020-21","ONTARIO","EAST BLOOMFIELD CSD","Classroom Teacher",83,62007.37349
"2020-21","ONTARIO","GENEVA CITY SD","Principals & Asst. Principals",9,91022.11111
"2020-21","ONTARIO","GENEVA CITY SD","Classroom Teacher",217,55283.67281
"2020-21","ONTARIO","GORHAM-MIDDLESEX CSD (MARCUS WHITMAN","Principals & Asst. Principals",5,86411.8
"2020-21","ONTARIO","GORHAM-MIDDLESEX CSD (MARCUS WHITMAN","Classroom Teacher",98,60109.63265
"2020-21","ONTARIO","MANCHESTER-SHORTSVILLE CSD (RED JACK","Principals & Asst. Principals",3,100467.3333
"2020-21","ONTARIO","MANCHESTER-SHORTSVILLE CSD (RED JACK","Classroom Teacher",73,55147.76712
"2020-21","ONTARIO","NAPLES CSD","Principals & Asst. Principals",3,98618.66667
"2020-21","ONTARIO","NAPLES CSD","Classroom Teacher",75,61037.17333
"2020-21","ONTARIO","PHELPS-CLIFTON SPRINGS CSD","Principals & Asst. Principals",4,99769
"2020-21","ONTARIO","PHELPS-CLIFTON SPRINGS CSD","Classroom Teacher",144,59178.70833
"2020-21","ONTARIO","HONEOYE CSD","Principals & Asst. Principals",2,87752.5
"2020-21","ONTARIO","HONEOYE CSD","Classroom Teacher",72,62936.875
"2020-21","ONTARIO","VICTOR CSD","Principals & Asst. Principals",16,93884.1875
"2020-21","ONTARIO","VICTOR CSD","Classroom Teacher",364,62113.02198
"2020-21","WAYNE","WAYNE-FINGER LAKES BOCES","Principals & Asst. Principals",15,94220.53333
"2020-21","WAYNE","WAYNE-FINGER LAKES BOCES","Classroom Teacher",176,59970.97727
"2020-21","ORANGE","WASHINGTONVILLE CSD","Principals & Asst. Principals",11,133437.1818
"2020-21","ORANGE","WASHINGTONVILLE CSD","Classroom Teacher",308,83627.1461
"2020-21","ORANGE","CHESTER UFSD","Principals & Asst. Principals",3,140343
"2020-21","ORANGE","CHESTER UFSD","Classroom Teacher",81,87941.11111
"2020-21","ORANGE","CORNWALL CSD","Principals & Asst. Principals",12,140981.5833
"2020-21","ORANGE","CORNWALL CSD","Classroom Teacher",240,95397.37083
"2020-21","ORANGE","PINE BUSH CSD","Principals & Asst. Principals",17,159990.8824
"2020-21","ORANGE","PINE BUSH CSD","Classroom Teacher",329,88820.76292
"2020-21","ORANGE","GOSHEN CSD","Principals & Asst. Principals",9,128427.8889
"2020-21","ORANGE","GOSHEN CSD","Classroom Teacher",233,100872.7039
"2020-21","ORANGE","HIGHLAND FALLS CSD","Principals & Asst. Principals",5,126797.6
"2020-21","ORANGE","HIGHLAND FALLS CSD","Classroom Teacher",95,79480.83158
"2020-21","ORANGE","MIDDLETOWN CITY SD","Principals & Asst. Principals",15,158845.6
"2020-21","ORANGE","MIDDLETOWN CITY SD","Classroom Teacher",633,90454.03318
"2020-21","ORANGE","MINISINK VALLEY CSD","Principals & Asst. Principals",12,149481.75
"2020-21","ORANGE","MINISINK VALLEY CSD","Classroom Teacher",272,91547.76471
"2020-21","ORANGE","MONROE-WOODBURY CSD","Principals & Asst. Principals",19,160665.8947
"2020-21","ORANGE","MONROE-WOODBURY CSD","Classroom Teacher",501,108129.6587
"2020-21","ORANGE","KIRYAS JOEL VILLAGE UFSD","Principals & Asst. Principals",2,180147
"2020-21","ORANGE","KIRYAS JOEL VILLAGE UFSD","Classroom Teacher",24,71815.25
"2020-21","ORANGE","VALLEY CSD (MONTGOMERY)","Principals & Asst. Principals",14,148381.8571
"2020-21","ORANGE","VALLEY CSD (MONTGOMERY)","Classroom Teacher",354,97325.55932
"2020-21","ORANGE","NEWBURGH CITY SD","Principals & Asst. Principals",46,140970.9348
"2020-21","ORANGE","NEWBURGH CITY SD","Classroom Teacher",884,95203.31335
"2020-21","ORANGE","PORT JERVIS CITY SD","Principals & Asst. Principals",11,138987.3636
"2020-21","ORANGE","PORT JERVIS CITY SD","Classroom Teacher",227,86641.71806
"2020-21","ORANGE","TUXEDO UFSD","Principals & Asst. Principals",3,142190
"2020-21","ORANGE","TUXEDO UFSD","Classroom Teacher",35,90056.54286
"2020-21","ORANGE","WARWICK VALLEY CSD","Principals & Asst. Principals",8,151941
"2020-21","ORANGE","WARWICK VALLEY CSD","Classroom Teacher",264,99918.93939
"2020-21","ORANGE","GREENWOOD LAKE UFSD","Principals & Asst. Principals",2,141450
"2020-21","ORANGE","GREENWOOD LAKE UFSD","Classroom Teacher",52,88174.96154
"2020-21","ORANGE","FLORIDA UFSD","Principals & Asst. Principals",3,143085
"2020-21","ORANGE","FLORIDA UFSD","Classroom Teacher",76,87949.15789
"2020-21","ORANGE","ORANGE-ULSTER BOCES","Principals & Asst. Principals",15,132968.6
"2020-21","ORANGE","ORANGE-ULSTER BOCES","Classroom Teacher",239,88787.96234
"2020-21","ORLEANS","ALBION CSD","Principals & Asst. Principals",4,85375
"2020-21","ORLEANS","ALBION CSD","Classroom Teacher",133,68843.04511
"2020-21","ORLEANS","KENDALL CSD","Principals & Asst. Principals",3,105659.3333
"2020-21","ORLEANS","KENDALL CSD","Classroom Teacher",71,54565.50704
"2020-21","ORLEANS","HOLLEY CSD","Principals & Asst. Principals",4,109052
"2020-21","ORLEANS","HOLLEY CSD","Classroom Teacher",87,65443.68966
"2020-21","ORLEANS","MEDINA CSD","Principals & Asst. Principals",5,94026.4
"2020-21","ORLEANS","MEDINA CSD","Classroom Teacher",137,75720.21898
"2020-21","ORLEANS","LYNDONVILLE CSD","Principals & Asst. Principals",2,107925
"2020-21","ORLEANS","LYNDONVILLE CSD","Classroom Teacher",41,63605.80488
"2020-21","ORLEANS","ORLEANS-NIAGARA BOCES","Principals & Asst. Principals",7,94628.57143
"2020-21","ORLEANS","ORLEANS-NIAGARA BOCES","Classroom Teacher",176,64642.07386
"2020-21","OSWEGO","ALTMAR-PARISH-WILLIAMSTOWN CSD","Principals & Asst. Principals",4,95578.75
"2020-21","OSWEGO","ALTMAR-PARISH-WILLIAMSTOWN CSD","Classroom Teacher",87,71893.63218
"2020-21","OSWEGO","FULTON CITY SD","Principals & Asst. Principals",8,112241.875
"2020-21","OSWEGO","FULTON CITY SD","Classroom Teacher",228,70182.2807
"2020-21","OSWEGO","HANNIBAL CSD","Principals & Asst. Principals",6,92226.66667
"2020-21","OSWEGO","HANNIBAL CSD","Classroom Teacher",101,63864.09901
"2020-21","OSWEGO","CENTRAL SQUARE CSD","Principals & Asst. Principals",11,102679.1818
"2020-21","OSWEGO","CENTRAL SQUARE CSD","Classroom Teacher",263,69266.71103
"2020-21","OSWEGO","MEXICO CSD","Principals & Asst. Principals",7,103803.8571
"2020-21","OSWEGO","MEXICO CSD","Classroom Teacher",172,67099.13372
"2020-21","OSWEGO","OSWEGO CITY SD","Principals & Asst. Principals",11,108827.2727
"2020-21","OSWEGO","OSWEGO CITY SD","Classroom Teacher",277,71370.07942
"2020-21","OSWEGO","PULASKI CSD","Principals & Asst. Principals",3,92404.66667
"2020-21","OSWEGO","PULASKI CSD","Classroom Teacher",83,68358.96386
"2020-21","OSWEGO","SANDY CREEK CSD","Principals & Asst. Principals",3,96423.33333
"2020-21","OSWEGO","SANDY CREEK CSD","Classroom Teacher",69,68068.94203
"2020-21","OSWEGO","PHOENIX CSD","Principals & Asst. Principals",4,101578.75
"2020-21","OSWEGO","PHOENIX CSD","Classroom Teacher",148,72276.92568
"2020-21","OSWEGO","OSWEGO BOCES","Principals & Asst. Principals",11,91881.63636
"2020-21","OSWEGO","OSWEGO BOCES","Classroom Teacher",82,71351.69512
"2020-21","OTSEGO","GILBERTSVILLE-MOUNT UPTON CSD","Principals & Asst. Principals",1,86813
"2020-21","OTSEGO","GILBERTSVILLE-MOUNT UPTON CSD","Classroom Teacher",27,59097.44444
"2020-21","OTSEGO","EDMESTON CSD","Principals & Asst. Principals",1,98427
"2020-21","OTSEGO","EDMESTON CSD","Classroom Teacher",41,56046.5122
"2020-21","OTSEGO","LAURENS CSD","Principals & Asst. Principals",1,90000
"2020-21","OTSEGO","LAURENS CSD","Classroom Teacher",34,52428.11765
"2020-21","OTSEGO","SCHENEVUS CSD","Principals & Asst. Principals",1,106600
"2020-21","OTSEGO","SCHENEVUS CSD","Classroom Teacher",25,57241.36
"2020-21","OTSEGO","MILFORD CSD","Principals & Asst. Principals",1,107620
"2020-21","OTSEGO","MILFORD CSD","Classroom Teacher",40,54808.675
"2020-21","OTSEGO","MORRIS CSD","Principals & Asst. Principals",1,109108
"2020-21","OTSEGO","MORRIS CSD","Classroom Teacher",40,52291.7
"2020-21","OTSEGO","ONEONTA CITY SD","Principals & Asst. Principals",5,105369
"2020-21","OTSEGO","ONEONTA CITY SD","Classroom Teacher",153,66371.64706
"2020-21","OTSEGO","OTEGO-UNADILLA CSD","Principals & Asst. Principals",3,110377
"2020-21","OTSEGO","OTEGO-UNADILLA CSD","Classroom Teacher",65,69048.61538
"2020-21","OTSEGO","COOPERSTOWN CSD","Principals & Asst. Principals",2,92500
"2020-21","OTSEGO","COOPERSTOWN CSD","Classroom Teacher",60,66025.28333
"2020-21","OTSEGO","RICHFIELD SPRINGS CSD","Principals & Asst. Principals",3,82459.66667
"2020-21","OTSEGO","RICHFIELD SPRINGS CSD","Classroom Teacher",51,56459.31373
"2020-21","OTSEGO","CHERRY VALLEY-SPRINGFIELD CSD","Principals & Asst. Principals",2,94680
"2020-21","OTSEGO","CHERRY VALLEY-SPRINGFIELD CSD","Classroom Teacher",45,55899.77778
"2020-21","OTSEGO","WORCESTER CSD","Principals & Asst. Principals",2,86594
"2020-21","OTSEGO","WORCESTER CSD","Classroom Teacher",33,53629.51515
"2020-21","PUTNAM","MAHOPAC CSD","Principals & Asst. Principals",12,158937.9167
"2020-21","PUTNAM","MAHOPAC CSD","Classroom Teacher",370,116811.3135
"2020-21","PUTNAM","CARMEL CSD","Principals & Asst. Principals",11,145844.6364
"2020-21","PUTNAM","CARMEL CSD","Classroom Teacher",331,128045.4743
"2020-21","PUTNAM","HALDANE CSD","Principals & Asst. Principals",3,149768.3333
"2020-21","PUTNAM","HALDANE CSD","Classroom Teacher",80,98429.75
"2020-21","PUTNAM","GARRISON UFSD","Principals & Asst. Principals",1,155000
"2020-21","PUTNAM","GARRISON UFSD","Classroom Teacher",29,90439.62069
"2020-21","PUTNAM","PUTNAM VALLEY CSD","Principals & Asst. Principals",5,160379
"2020-21","PUTNAM","PUTNAM VALLEY CSD","Classroom Teacher",122,111240.7131
"2020-21","PUTNAM","BREWSTER CSD","Principals & Asst. Principals",9,160220.8889
"2020-21","PUTNAM","BREWSTER CSD","Classroom Teacher",261,114121.341
"2020-21","WESTCHESTER","PUTNAM-NORTHERN WESTCHESTER BOCES","Principals & Asst. Principals",6,142081
"2020-21","WESTCHESTER","PUTNAM-NORTHERN WESTCHESTER BOCES","Classroom Teacher",130,100596.5615
"2020-21","RENSSELAER","BERLIN CSD","Principals & Asst. Principals",3,96142.66667
"2020-21","RENSSELAER","BERLIN CSD","Classroom Teacher",81,64964.59259
"2020-21","RENSSELAER","BRUNSWICK CSD (BRITTONKILL)","Principals & Asst. Principals",3,115553.6667
"2020-21","RENSSELAER","BRUNSWICK CSD (BRITTONKILL)","Classroom Teacher",107,62424.34579
"2020-21","RENSSELAER","EAST GREENBUSH CSD","Principals & Asst. Principals",12,138981.9167
"2020-21","RENSSELAER","EAST GREENBUSH CSD","Classroom Teacher",333,77459.73874
"2020-21","RENSSELAER","HOOSICK FALLS CSD","Principals & Asst. Principals",4,97253.25
"2020-21","RENSSELAER","HOOSICK FALLS CSD","Classroom Teacher",84,68883.2619
"2020-21","RENSSELAER","LANSINGBURGH CSD","Principals & Asst. Principals",7,96526
"2020-21","RENSSELAER","LANSINGBURGH CSD","Classroom Teacher",208,62458.125
"2020-21","RENSSELAER","NORTH GREENBUSH COMN SD (WILLIAMS)","Principals & Asst. Principals",1,30000
"2020-21","RENSSELAER","NORTH GREENBUSH COMN SD (WILLIAMS)","Classroom Teacher",2,52832.5
